Romania,Cucumbers and gherkins,208585,Official data
Romania,Currants,73,Official data
Romania,Eggplants (aubergines),137829,Official data
Romania,Flax fibre and tow,119,Official data
Romania,"Fruit, fresh nes",33238,Official data
Romania,Garlic,57975,Official data
Romania,Grapes,1144305,Official data
Romania,"Hazelnuts, with shell",1036,Official data
Romania,Hemp tow waste,2872,FAO data based on imputation methodology
Romania,Hempseed,84,FAO data based on imputation methodology
Romania,Hops,219,Official data
Romania,"Leeks, other alliaceous vegetables",1384,Official data
Romania,Lentils,,Data not available
Romania,Lettuce and chicory,4104,Official data
Romania,Linseed,3196,Official data
Romania,Maize,18663939,Official data
Romania,"Maize, green",15355,FAO data based on imputation methodology
Romania,"Melons, other (inc.cantaloupes)",62078,Official data
Romania,Melonseed,,Data not available
Romania,Millet,,Data not available
Romania,Mushrooms and truffles,15511,Official data
Romania,Mustard seed,2750,Official data
Romania,Oats,383722,Official data
Romania,"Onions, dry",350159,Official data
Romania,Peaches and nectarines,22633,Official data
Romania,Pears,60440,Official data
Romania,"Peas, dry",170747,Official data
Romania,"Peas, green",18077,Official data
Romania,Plums and sloes,842132,Official data
Romania,Poppy seed,1327,FAO data based on imputation methodology
Romania,Potatoes,3022758,Official data
Romania,Pulses nes,1665,Official data
Romania,"Pumpkins, squash and gourds",33756,Official data
Romania,Quinces,6450,FAO data based on imputation methodology
Romania,Rapeseed,1610907,Official data
Romania,Raspberries,198,Official data
Romania,"Rice, paddy",43355,Official data
Romania,Rye,28636,Official data
Romania,Seed cotton,,Data not available
Romania,Sorghum,76309,Official data
Romania,Soybeans,465609,Official data
Romania,Spices nes,,Data not available
Romania,Spinach,2976,Official data
Romania,Strawberries,26164,Official data
Romania,String beans,,Data not available
Romania,Sugar beet,978266,Official data
Romania,Sunflower seed,3062690,Official data
Romania,"Tobacco, unmanufactured",1259,Official data
Romania,Tomatoes,742899,Official data
Romania,Triticale,337451,Official data
Romania,"Vegetables, fresh nes",21474,Official data
Romania,"Vegetables, leguminous nes",758,FAO data based on imputation methodology
Romania,"Walnuts, with shell",56053,Official data
Romania,Watermelons,521797,Official data
Romania,Wheat,10143671,Official data
Russian Federation,"Anise, badian, fennel, coriander",10146,Official data
Russian Federation,Apples,1859400,FAO estimate
Russian Federation,Apricots,66300,FAO estimate
Russian Federation,Barley,16991907,Official data
Russian Federation,"Bastfibres, other",49868,FAO data based on imputation methodology
Russian Federation,"Beans, dry",5432,Official data
Russian Federation,Berries nes,4000,FAO estimate
Russian Federation,Blueberries,3300,FAO estimate
Russian Federation,"Broad beans, horse beans, dry",7600,Official data
Russian Federation,Buckwheat,931713,Official data
Russian Federation,Cabbages and other brassicas,2495839,Official data
Russian Federation,Carrots and turnips,1408348,Official data
Russian Federation,Castor oil seed,81,Official data
Russian Federation,Cauliflowers and broccoli,23530,Official data
Russian Federation,Cereals nes,18505,FAO data based on imputation methodology
Russian Federation,Cherries,46400,FAO estimate
Russian Federation,"Cherries, sour",232200,FAO estimate
Russian Federation,Chestnut,,Data not available
Russian Federation,Chick peas,620400,Official data
Russian Federation,Chicory roots,,Data not available
Russian Federation,"Cow peas, dry",,Data not available
Russian Federation,Cucumbers and gherkins,1604346,Official data
Russian Federation,Currants,398000,FAO estimate
Russian Federation,Flax fibre and tow,36715,Official data
Russian Federation,"Fruit, fresh nes",900,FAO estimate
Russian Federation,Garlic,211981,Official data
Russian Federation,Gooseberries,66300,FAO estimate
Russian Federation,"Grain, mixed",,Data not available
Russian Federation,Grapes,627739,Official data
Russian Federation,"Hazelnuts, with shell",,Data not available
Russian Federation,Hemp tow waste,1256,FAO data based on imputation methodology
Russian Federation,Hempseed,2117,Official data
Russian Federation,Hops,144,Official data
Russian Federation,Lentils,194726,Official data
Russian Federation,Linseed,557888,Official data
Russian Federation,Lupins,136352,Official data
Russian Federation,Maize,11419020,Official data
Russian Federation,Millet,217200,Official data
Russian Federation,Mushrooms and truffles,25459,Official data
Russian Federation,Mustard seed,123507,Official data
Russian Federation,Nuts nes,20044,Official data
Russian Federation,Oats,4719324,Official data
Russian Federation,"Oil, palm",450,FAO estimate
Russian Federation,Oilseeds nes,39110,Official data
Russian Federation,"Onions, dry",1642106,Official data
Russian Federation,Oranges,83,Official data
Russian Federation,Peaches and nectarines,36500,FAO estimate
Russian Federation,Pears,66300,FAO estimate
Russian Federation,"Peas, dry",2304432,Official data
Russian Federation,"Peas, green",79892,Official data
Russian Federation,Plums and sloes,165800,FAO estimate
Russian Federation,Potatoes,22394960,Official data
Russian Federation,Pulses nes,10573,Official data
Russian Federation,"Pumpkins, squash and gourds",1189539,Official data
Russian Federation,Quinces,6600,FAO estimate
Russian Federation,Rapeseed,1988697,Official data
Russian Federation,Raspberries,165800,FAO estimate
Russian Federation,"Rice, paddy",1038222,Official data
Russian Federation,Rye,1916056,Official data
Russian Federation,Safflower seed,25259,Official data
Russian Federation,Sorghum,49128,Official data
Russian Federation,Soybeans,4026850,Official data
Russian Federation,Strawberries,199000,FAO estimate
Russian Federation,Sugar beet,42065957,Official data
Russian Federation,Sugar cane,,Data not available
Russian Federation,Sunflower seed,12755725,Official data
Russian Federation,Tea,504,Official data
Russian Federation,"Tobacco, unmanufactured",6,Official data
Russian Federation,Tomatoes,2899664,Official data
Russian Federation,Triticale,400651,Official data
Russian Federation,"Vegetables, fresh nes",2130045,Official data
Russian Federation,"Vegetables, leguminous nes",322,FAO data based on imputation methodology
Russian Federation,Vetches,156115,Official data
Russian Federation,"Walnuts, with shell",,Data not available
Russian Federation,Watermelons,1969954,Official data
Russian Federation,Wheat,72136149,Official data
Rwanda,Avocados,8238,FAO data based on imputation methodology
Rwanda,Bananas,1739007,Official data
Rwanda,Barley,,Data not available
Rwanda,"Beans, dry",454174,Official data
Rwanda,"Beans, green",7597,FAO data based on imputation methodology
Rwanda,Cabbages and other brassicas,77778,FAO data based on imputation methodology
Rwanda,Carrots and turnips,15269,FAO data based on imputation methodology
Rwanda,Cassava,1041843,Official data
Rwanda,"Chillies and peppers, green",5009,FAO data based on imputation methodology
Rwanda,"Coffee, green",21548,Official data
Rwanda,Eggplants (aubergines),53277,FAO data based on imputation methodology
Rwanda,"Fruit, fresh nes",80575,FAO data based on imputation methodology
Rwanda,"Fruit, tropical fresh nes",26129,FAO data based on imputation methodology
Rwanda,"Groundnuts, with shell",20678,Official data
Rwanda,"Leeks, other alliaceous vegetables",2514,FAO data based on imputation methodology
Rwanda,Lemons and limes,7136,FAO data based on imputation methodology
Rwanda,Maize,410280,Official data
Rwanda,"Mangoes, mangosteens, guavas",13233,FAO data based on imputation methodology
Rwanda,Millet,5116,FAO data based on imputation methodology
Rwanda,"Onions, dry",12989,FAO data based on imputation methodology
Rwanda,Oranges,3458,FAO data based on imputation methodology
Rwanda,Papayas,3408,FAO data based on imputation methodology
Rwanda,"Peas, dry",12423,Official data
Rwanda,Pepper (piper spp.),2769,FAO data based on imputation methodology
Rwanda,Pineapples,21532,FAO data based on imputation methodology
Rwanda,Plantains and others,,Data not available
Rwanda,Potatoes,847302,Official data
Rwanda,"Pumpkins, squash and gourds",258154,FAO data based on imputation methodology
Rwanda,"Pyrethrum, dried",2081,FAO data based on imputation methodology
Rwanda,Rapeseed,,Data not available
Rwanda,"Rice, paddy",119932,Official data
Rwanda,Seed cotton,,Data not available
Rwanda,Sorghum,159972,Official data
Rwanda,Soybeans,23804,Official data
Rwanda,Spices nes,132,FAO data based on imputation methodology
Rwanda,Sugar cane,116473,FAO data based on imputation methodology
Rwanda,Sweet potatoes,1082364,Official data
Rwanda,Taro (cocoyam),222761,Official data
Rwanda,Tea,31068,Official data
Rwanda,"Tobacco, unmanufactured",5029,FAO data based on imputation methodology
Rwanda,Tomatoes,93062,FAO data based on imputation methodology
Rwanda,"Vegetables, fresh nes",71536,FAO data based on imputation methodology
Rwanda,Wheat,10875,Official data
Rwanda,Yams,53394,FAO data based on imputation methodology
"Saint Helena, Ascension and Tristan da Cunha",Fibre crops nes,,Data not available
Saint Kitts and Nevis,Cabbages and other brassicas,48,Official data
Saint Kitts and Nevis,Carrots and turnips,47,Official data
Saint Kitts and Nevis,"Chillies and peppers, green",149,Official data
Saint Kitts and Nevis,Coconuts,3113,FAO data based on imputation methodology
Saint Kitts and Nevis,Cotton lint,1,FAO estimate
Saint Kitts and Nevis,Cottonseed,3,FAO estimate
Saint Kitts and Nevis,Cucumbers and gherkins,49,Official data
Saint Kitts and Nevis,"Fruit, tropical fresh nes",1810,FAO data based on imputation methodology
Saint Kitts and Nevis,"Groundnuts, with shell",27,FAO data based on imputation methodology
Saint Kitts and Nevis,"Onions, dry",13,Official data
Saint Kitts and Nevis,Pineapples,1,Official data
Saint Kitts and Nevis,Potatoes,0,Official data
Saint Kitts and Nevis,Pulses nes,231,FAO data based on imputation methodology
Saint Kitts and Nevis,Roots and tubers nes,551,FAO data based on imputation methodology
Saint Kitts and Nevis,Seed cotton,2,FAO data based on imputation methodology
Saint Kitts and Nevis,Sugar cane,,Data not available
Saint Kitts and Nevis,Sweet potatoes,149,Official data
Saint Kitts and Nevis,Tomatoes,174,Official data
Saint Kitts and Nevis,"Vegetables, fresh nes",333,FAO data based on imputation methodology
Saint Kitts and Nevis,Watermelons,236,Official data
Saint Kitts and Nevis,Yams,4,Official data
Saint Lucia,Avocados,160,FAO data based on imputation methodology
Saint Lucia,Bananas,7486,FAO data based on imputation methodology
Saint Lucia,Cabbages and other brassicas,219,FAO data based on imputation methodology
Saint Lucia,Carrots and turnips,15,FAO data based on imputation methodology
Saint Lucia,Cassava,1476,FAO data based on imputation methodology
Saint Lucia,"Cocoa, beans",80,FAO data based on imputation methodology
Saint Lucia,Coconuts,12443,FAO data based on imputation methodology
Saint Lucia,"Coffee, green",,Data not available
Saint Lucia,Cucumbers and gherkins,855,FAO data based on imputation methodology
Saint Lucia,"Fruit, fresh nes",3362,FAO data based on imputation methodology
Saint Lucia,"Fruit, tropical fresh nes",3594,FAO data based on imputation methodology
Saint Lucia,Ginger,11,FAO data based on imputation methodology
Saint Lucia,Grapefruit (inc. pomelos),741,FAO data based on imputation methodology
Saint Lucia,Lemons and limes,296,FAO data based on imputation methodology
Saint Lucia,Lettuce and chicory,218,FAO data based on imputation methodology
Saint Lucia,Maize,,Data not available
Saint Lucia,"Mangoes, mangosteens, guavas",334,FAO data based on imputation methodology
Saint Lucia,"Nutmeg, mace and cardamoms",34,FAO data based on imputation methodology
Saint Lucia,Oranges,528,FAO data based on imputation methodology
Saint Lucia,Pepper (piper spp.),149,FAO data based on imputation methodology
Saint Lucia,Pineapples,41,FAO data based on imputation methodology
Saint Lucia,Plantains and others,1116,FAO data based on imputation methodology
Saint Lucia,Pulses nes,52,FAO data based on imputation methodology
Saint Lucia,"Pumpkins, squash and gourds",394,FAO data based on imputation methodology
Saint Lucia,Roots and tubers nes,1773,FAO data based on imputation methodology
Saint Lucia,Spices nes,127,FAO data based on imputation methodology
Saint Lucia,Sugar cane,,Data not available
Saint Lucia,Sweet potatoes,607,FAO data based on imputation methodology
Saint Lucia,Taro (cocoyam),504,FAO data based on imputation methodology
Saint Lucia,Tomatoes,259,FAO data based on imputation methodology
Saint Lucia,"Vegetables, fresh nes",1311,FAO data based on imputation methodology
Saint Lucia,Watermelons,259,FAO data based on imputation methodology
Saint Lucia,Yams,588,FAO data based on imputation methodology
Saint Lucia,Yautia (cocoyam),53,FAO data based on imputation methodology
Saint Pierre and Miquelon,Carrots and turnips,,Data not available
Saint Pierre and Miquelon,Potatoes,,Data not available
Saint Pierre and Miquelon,"Pumpkins, squash and gourds",,Data not available
Saint Pierre and Miquelon,Strawberries,,Data not available
Saint Pierre and Miquelon,Tomatoes,,Data not available
Saint Pierre and Miquelon,"Vegetables, fresh nes",50,FAO data based on imputation methodology
Saint Vincent and the Grenadines,Apples,1826,Official data
Saint Vincent and the Grenadines,Bananas,59464,FAO data based on imputation methodology
Saint Vincent and the Grenadines,Carrots and turnips,516,Official data
Saint Vincent and the Grenadines,Cassava,735,FAO data based on imputation methodology
Saint Vincent and the Grenadines,"Chillies and peppers, green",908,Official data
Saint Vincent and the Grenadines,"Cocoa, beans",224,FAO data based on imputation methodology
Saint Vincent and the Grenadines,Coconuts,2618,Official data
Saint Vincent and the Grenadines,"Coffee, green",181,FAO data based on imputation methodology
Saint Vincent and the Grenadines,"Fruit, fresh nes",3106,Official data
Saint Vincent and the Grenadines,Grapefruit (inc. pomelos),293,Official data
Saint Vincent and the Grenadines,"Groundnuts, with shell",204,Official data
Saint Vincent and the Grenadines,Lemons and limes,1026,Official data
Saint Vincent and the Grenadines,Maize,1030,Official data
Saint Vincent and the Grenadines,"Mangoes, mangosteens, guavas",1854,Official data
Saint Vincent and the Grenadines,"Nutmeg, mace and cardamoms",220,Official data
Saint Vincent and the Grenadines,Oranges,1001,Official data
Saint Vincent and the Grenadines,Pears,502,Official data
Saint Vincent and the Grenadines,Pigeon peas,350,Official data
Saint Vincent and the Grenadines,Plantains and others,4920,Official data
Saint Vincent and the Grenadines,Pulses nes,682,FAO data based on imputation methodology
Saint Vincent and the Grenadines,"Pumpkins, squash and gourds",482,Official data
Saint Vincent and the Grenadines,"Rice, paddy",,Data not available
Saint Vincent and the Grenadines,Roots and tubers nes,9185,FAO data based on imputation methodology
Saint Vincent and the Grenadines,Seed cotton,,Data not available
Saint Vincent and the Grenadines,Spices nes,220,FAO data based on imputation methodology
Saint Vincent and the Grenadines,Sugar cane,17286,FAO data based on imputation methodology
Saint Vincent and the Grenadines,Sweet potatoes,2172,Official data
Saint Vincent and the Grenadines,"Tobacco, unmanufactured",102,FAO data based on imputation methodology
Saint Vincent and the Grenadines,"Vegetables, fresh nes",3291,Official data
Saint Vincent and the Grenadines,Yams,2584,Official data
Samoa,Avocados,1368,FAO data based on imputation methodology
Samoa,Bananas,22558,FAO data based on imputation methodology
Samoa,Cassava,460,FAO data based on imputation methodology
Samoa,"Cocoa, beans",483,FAO data based on imputation methodology
Samoa,Coconuts,180933,FAO data based on imputation methodology
Samoa,"Coffee, green",13,FAO data based on imputation methodology
Samoa,Fibre crops nes,412,FAO data based on imputation methodology
Samoa,"Fruit, citrus nes",711,FAO data based on imputation methodology
Samoa,"Fruit, tropical fresh nes",9462,FAO data based on imputation methodology
Samoa,"Maize, green",30,FAO data based on imputation methodology
Samoa,"Mangoes, mangosteens, guavas",4138,FAO data based on imputation methodology
Samoa,Oilseeds nes,208,FAO data based on imputation methodology
Samoa,Papayas,3414,FAO data based on imputation methodology
Samoa,Pepper (piper spp.),12,FAO data based on imputation methodology
Samoa,Pineapples,4624,FAO data based on imputation methodology
Samoa,Roots and tubers nes,3016,FAO data based on imputation methodology
Samoa,Spices nes,101,FAO data based on imputation methodology
Samoa,Sugar cane,12,FAO data based on imputation methodology
Samoa,Taro (cocoyam),25115,FAO data based on imputation methodology
Samoa,"Tobacco, unmanufactured",265,FAO data based on imputation methodology
Samoa,"Vegetables, fresh nes",1299,FAO data based on imputation methodology
Samoa,Yams,6653,FAO data based on imputation methodology
Sao Tome and Principe,Bananas,6293,Official data
Sao Tome and Principe,Cabbages and other brassicas,847,Official data
Sao Tome and Principe,Carrots and turnips,980,Official data
Sao Tome and Principe,Cassava,1403,Official data
Sao Tome and Principe,Cinnamon (cannella),58,FAO data based on imputation methodology
Sao Tome and Principe,"Cocoa, beans",3046,Official data
Sao Tome and Principe,Coconuts,740,Official data
Sao Tome and Principe,"Coffee, green",10,FAO data based on imputation methodology
Sao Tome and Principe,"Fruit, fresh nes",5092,FAO data based on imputation methodology
Sao Tome and Principe,Lettuce and chicory,82,Official data
Sao Tome and Principe,Maize,941,Official data
Sao Tome and Principe,Oil palm fruit,18497,FAO data based on imputation methodology
Sao Tome and Principe,"Oil, palm",4100,FAO estimate
Sao Tome and Principe,"Onions, dry",361,Official data
Sao Tome and Principe,Palm kernels,925,FAO estimate
Sao Tome and Principe,Plantains and others,40257,Official data
Sao Tome and Principe,Roots and tubers nes,110,FAO data based on imputation methodology
Sao Tome and Principe,Taro (cocoyam),10277,Official data
Sao Tome and Principe,"Vegetables, fresh nes",1304,Official data
Sao Tome and Principe,Yams,2294,FAO data based on imputation methodology
Saudi Arabia,Barley,624702,Official data
Saudi Arabia,Cabbages and other brassicas,9871,FAO data based on imputation methodology
Saudi Arabia,Carrots and turnips,17024,Official data
Saudi Arabia,"Coffee, green",0,FAO data based on imputation methodology
Saudi Arabia,Cucumbers and gherkins,115617,Official data
Saudi Arabia,Dates,1302859,Official data
Saudi Arabia,Eggplants (aubergines),25384,Official data
Saudi Arabia,"Fruit, citrus nes",40428,Official data
Saudi Arabia,"Fruit, fresh nes",214406,Official data
Saudi Arabia,Grapes,44845,Official data
Saudi Arabia,"Groundnuts, with shell",1753,FAO data based on imputation methodology
Saudi Arabia,Hemp tow waste,,Data not available
Saudi Arabia,Maize,15394,Official data
Saudi Arabia,"Melons, other (inc.cantaloupes)",39360,Official data
Saudi Arabia,Millet,8320,Official data
Saudi Arabia,Okra,18731,Official data
Saudi Arabia,"Onions, dry",71581,Official data
Saudi Arabia,Potatoes,482305,Official data
Saudi Arabia,Pulses nes,15299,FAO data based on imputation methodology
Saudi Arabia,"Pumpkins, squash and gourds",57470,FAO data based on imputation methodology
Saudi Arabia,"Rice, paddy",0,FAO data based on imputation methodology
Saudi Arabia,Sesame seed,3085,Official data
Saudi Arabia,Sorghum,144038,Official data
Saudi Arabia,Tomatoes,312343,Official data
Saudi Arabia,"Vegetables, fresh nes",107191,FAO data based on imputation methodology
Saudi Arabia,Watermelons,634491,Official data
Saudi Arabia,Wheat,586413,Official data
Senegal,Asparagus,,Data not available
Senegal,Avocados,,Data not available
Senegal,Bambara beans,,Data not available
Senegal,Bananas,30541,FAO data based on imputation methodology
Senegal,"Beans, green",16400,FAO data based on imputation methodology
Senegal,Berries nes,,Data not available
Senegal,Cabbages and other brassicas,63872,FAO data based on imputation methodology
Senegal,Carrots and turnips,11539,FAO data based on imputation methodology
Senegal,"Cashew nuts, with shell",8521,FAO data based on imputation methodology
Senegal,Cassava,314277,FAO data based on imputation methodology
Senegal,Cereals nes,,Data not available
Senegal,"Chillies and peppers, dry",4764,FAO data based on imputation methodology
Senegal,"Chillies and peppers, green",,Data not available
Senegal,Coconuts,3860,FAO data based on imputation methodology
Senegal,Cotton lint,7000,FAO estimate
Senegal,Cottonseed,13000,Unofficial figure
Senegal,"Cow peas, dry",60422,FAO data based on imputation methodology
Senegal,Cucumbers and gherkins,,Data not available
Senegal,Eggplants (aubergines),3655,FAO data based on imputation methodology
Senegal,Figs,,Data not available
Senegal,Fonio,2742,FAO data based on imputation methodology
Senegal,"Fruit, fresh nes",33481,FAO data based on imputation methodology
Senegal,"Fruit, tropical fresh nes",15005,FAO data based on imputation methodology
Senegal,Grapefruit (inc. pomelos),,Data not available
Senegal,"Groundnuts, with shell",846021,FAO data based on imputation methodology
Senegal,Maize,264105,FAO data based on imputation methodology
Senegal,"Mangoes, mangosteens, guavas",133636,FAO data based on imputation methodology
Senegal,Melonseed,1551,FAO data based on imputation methodology
Senegal,Millet,574000,FAO data based on imputation methodology
Senegal,Nuts nes,3977,FAO data based on imputation methodology
Senegal,Oil palm fruit,139763,FAO data based on imputation methodology
Senegal,"Oil, palm",16000,FAO estimate
Senegal,Oilseeds nes,,Data not available
Senegal,Okra,17358,FAO data based on imputation methodology
Senegal,"Onions, dry",386908,FAO data based on imputation methodology
Senegal,Oranges,50597,FAO data based on imputation methodology
Senegal,Palm kernels,8400,FAO estimate
Senegal,Potatoes,79499,FAO data based on imputation methodology
Senegal,Pulses nes,101,FAO data based on imputation methodology
Senegal,"Pumpkins, squash and gourds",16857,FAO data based on imputation methodology
Senegal,"Rice, paddy",762776,FAO data based on imputation methodology
Senegal,Seed cotton,22309,FAO data based on imputation methodology
Senegal,Sesame seed,7792,FAO data based on imputation methodology
Senegal,Sorghum,143020,FAO data based on imputation methodology
Senegal,Soybeans,,Data not available
Senegal,Spinach,,Data not available
Senegal,Sugar cane,886195,FAO data based on imputation methodology
Senegal,Sweet potatoes,39459,FAO data based on imputation methodology
Senegal,"Tobacco, unmanufactured",,Data not available
Senegal,Tomatoes,152756,FAO data based on imputation methodology
Senegal,"Vegetables, fresh nes",31668,FAO data based on imputation methodology
Senegal,Watermelons,239896,FAO data based on imputation methodology
Serbia,"Anise, badian, fennel, coriander",1070,FAO data based on imputation methodology
Serbia,Apples,460404,Official data
Serbia,Apricots,25414,Official data
Serbia,Barley,410138,Official data
Serbia,"Beans, dry",11140,Official data
Serbia,"Beans, green",26622,FAO data based on imputation methodology
Serbia,Berries nes,3003,FAO data based on imputation methodology
Serbia,Cabbages and other brassicas,209353,Official data
Serbia,Carrots and turnips,22203,Official data
Serbia,Cereals nes,10986,Official data
Serbia,Cherries,19153,Official data
Serbia,"Cherries, sour",128023,Official data
Serbia,Chicory roots,3513,FAO data based on imputation methodology
Serbia,"Chillies and peppers, dry",4273,FAO data based on imputation methodology
Serbia,"Chillies and peppers, green",135072,Official data
Serbia,"Cow peas, dry",15994,FAO data based on imputation methodology
Serbia,Cucumbers and gherkins,42539,Official data
Serbia,Eggplants (aubergines),2040,FAO data based on imputation methodology
Serbia,"Fruit, fresh nes",41547,Official data
Serbia,Garlic,3615,Official data
Serbia,"Grain, mixed",13063,FAO data based on imputation methodology
Serbia,Grapes,149474,Official data
Serbia,"Hazelnuts, with shell",5428,Official data
Serbia,Hops,28,FAO data based on imputation methodology
Serbia,Maize,6964770,Official data
Serbia,"Maize, green",31179,FAO data based on imputation methodology
Serbia,Millet,114,FAO data based on imputation methodology
Serbia,Mushrooms and truffles,5400,FAO estimate
Serbia,Mustard seed,2360,FAO data based on imputation methodology
Serbia,Oats,74707,Official data
Serbia,Oilseeds nes,2089,Official data
Serbia,"Onions, dry",27967,Official data
Serbia,Peaches and nectarines,73657,Official data
Serbia,Pears,53905,Official data
Serbia,"Peas, dry",,Data not available
Serbia,"Peas, green",29261,Official data
Serbia,Plums and sloes,430199,Official data
Serbia,Poppy seed,1051,FAO data based on imputation methodology
Serbia,Potatoes,487909,Official data
Serbia,Pulses nes,1768,Official data
Serbia,Quinces,12318,Official data
Serbia,Rapeseed,135422,Official data
Serbia,Raspberries,127010,Official data
Serbia,Roots and tubers nes,6795,FAO data based on imputation methodology
Serbia,Rye,13418,Official data
Serbia,Sorghum,7968,FAO data based on imputation methodology
Serbia,Soybeans,645607,Official data
Serbia,Strawberries,21735,Official data
Serbia,Sugar beet,2325303,Official data
Serbia,Sunflower seed,733706,Official data
Serbia,"Tobacco, unmanufactured",7169,Official data
Serbia,Tomatoes,131869,Official data
Serbia,Triticale,113439,Official data
Serbia,"Vegetables, fresh nes",28430,Official data
Serbia,Vetches,28018,FAO data based on imputation methodology
Serbia,"Walnuts, with shell",9772,Official data
Serbia,Watermelons,199419,Official data
Serbia,Wheat,2941601,Official data
Seychelles,Avocados,13,FAO data based on imputation methodology
Seychelles,Bananas,1987,FAO data based on imputation methodology
Seychelles,Cassava,234,FAO data based on imputation methodology
Seychelles,Cinnamon (cannella),44,FAO data based on imputation methodology
Seychelles,Cloves,,Data not available
Seychelles,Coconuts,2419,FAO data based on imputation methodology
Seychelles,"Fruit, fresh nes",377,FAO data based on imputation methodology
Seychelles,"Fruit, tropical fresh nes",293,FAO data based on imputation methodology
Seychelles,Lemons and limes,58,FAO data based on imputation methodology
Seychelles,"Mangoes, mangosteens, guavas",64,FAO data based on imputation methodology
Seychelles,Oranges,45,FAO data based on imputation methodology
Seychelles,Pineapples,40,FAO data based on imputation methodology
Seychelles,Tea,15,FAO data based on imputation methodology
Seychelles,Tomatoes,466,FAO data based on imputation methodology
Seychelles,"Vegetables, fresh nes",2886,FAO data based on imputation methodology
Sierra Leone,"Broad beans, horse beans, dry",1380,FAO data based on imputation methodology
Sierra Leone,Cassava,22981,Official data
Sierra Leone,Cereals nes,10726,FAO data based on imputation methodology
Sierra Leone,"Chillies and peppers, dry",4812,FAO data based on imputation methodology
Sierra Leone,"Cocoa, beans",50150,Official data
Sierra Leone,Coconuts,4722,FAO data based on imputation methodology
Sierra Leone,"Coffee, green",28096,FAO data based on imputation methodology
Sierra Leone,Fibre crops nes,9405,FAO data based on imputation methodology
Sierra Leone,"Fruit, citrus nes",111613,FAO data based on imputation methodology
Sierra Leone,"Fruit, fresh nes",97554,FAO data based on imputation methodology
Sierra Leone,"Groundnuts, with shell",20634,Official data
Sierra Leone,Kola nuts,8356,FAO data based on imputation methodology
Sierra Leone,Maize,22981,Official data
Sierra Leone,"Mangoes, mangosteens, guavas",24390,FAO data based on imputation methodology
Sierra Leone,Millet,44639,FAO data based on imputation methodology
Sierra Leone,Oil palm fruit,254000,FAO estimate
Sierra Leone,"Oil, palm",71000,Unofficial figure
Sierra Leone,Palm kernels,25000,FAO estimate
Sierra Leone,"Peas, dry",3305,FAO data based on imputation methodology
Sierra Leone,Plantains and others,45923,FAO data based on imputation methodology
Sierra Leone,Pulses nes,77068,FAO data based on imputation methodology
Sierra Leone,"Rice, paddy",919785,Official data
Sierra Leone,Sesame seed,2337,FAO data based on imputation methodology
Sierra Leone,Sorghum,30823,FAO data based on imputation methodology
Sierra Leone,Spices nes,2078,FAO data based on imputation methodology
Sierra Leone,Sugar cane,78432,FAO data based on imputation methodology
Sierra Leone,Sweet potatoes,157033,Official data
Sierra Leone,Taro (cocoyam),2576,FAO data based on imputation methodology
Sierra Leone,"Tobacco, unmanufactured",47,FAO data based on imputation methodology
Sierra Leone,Tomatoes,18120,FAO data based on imputation methodology
Sierra Leone,"Vegetables, fresh nes",369840,FAO data based on imputation methodology
Singapore,Bananas,,Data not available
Singapore,"Beans, green",,Data not available
Singapore,Cabbages and other brassicas,708,FAO data based on imputation methodology
Singapore,Cassava,0,FAO data based on imputation methodology
Singapore,Coconuts,102,FAO data based on imputation methodology
Singapore,Cucumbers and gherkins,,Data not available
Singapore,"Fruit, fresh nes",10,FAO data based on imputation methodology
Singapore,Lettuce and chicory,722,Official data
Singapore,Mushrooms and truffles,108,Official data
Singapore,"Onions, shallots, green",,Data not available
Singapore,Papayas,,Data not available
Singapore,Roots and tubers nes,16,FAO data based on imputation methodology
Singapore,"Rubber, natural",,Data not available
Singapore,Spinach,2099,FAO data based on imputation methodology
Singapore,Sugar cane,,Data not available
Singapore,Sweet potatoes,0,FAO data based on imputation methodology
Singapore,"Tobacco, unmanufactured",0,FAO data based on imputation methodology
Singapore,Tomatoes,65,Official data
Singapore,"Vegetables, fresh nes",23138,Official data
Slovakia,"Anise, badian, fennel, coriander",280,Official data
Slovakia,Apples,43929,Official data
Slovakia,Apricots,338,Official data
Slovakia,Asparagus,395,Official data
Slovakia,Barley,486898,Official data
Slovakia,"Beans, dry",127,Official data
Slovakia,"Beans, green",1,Official data
Slovakia,Berries nes,109,FAO data based on imputation methodology
Slovakia,"Broad beans, horse beans, dry",400,Official data
Slovakia,Buckwheat,652,Official data
Slovakia,Cabbages and other brassicas,14976,Official data
Slovakia,Carobs,,Data not available
Slovakia,Carrots and turnips,8947,Official data
Slovakia,Cauliflowers and broccoli,341,Official data
Slovakia,Cereals nes,94,Official data
Slovakia,Cherries,913,Official data
Slovakia,"Cherries, sour",23,Official data
Slovakia,Chestnut,1,FAO data based on imputation methodology
Slovakia,Chick peas,214,FAO data based on imputation methodology
Slovakia,Chicory roots,24,FAO data based on imputation methodology
Slovakia,"Chillies and peppers, dry",,Data not available
Slovakia,"Chillies and peppers, green",3696,Official data
Slovakia,Cucumbers and gherkins,3671,Official data
Slovakia,Currants,155,Official data
Slovakia,Figs,,Data not available
Slovakia,Flax fibre and tow,92,FAO data based on imputation methodology
Slovakia,"Fruit, fresh nes",307,Official data
Slovakia,Garlic,314,Official data
